time,tweet_id,tweet_text,user_id,location,followers,retweets,country_code,coordinates
Mon Oct 05 22:26:21 +0000 2020,1313244162280624000,mientras el mundo discute la transmisión por aerosoles en mi querido perú seguimos con el tema de la ivermectina minsaperu 🙏 informe sobre los aerosoles señor martinvizcarrac tomen decisiones de aforo de espacios cerrados considerando esta forma de contagio httpstcog1b8xvw2lh,20008010,Lima - Perú,1113,0,PE,"[[[-77.027995077233, -12.0393559784059], [-76.8954009569297, -12.0393559784059], [-76.8954009569297, -11.8607319928036], [-77.027995077233, -11.8607319928036]]]"
Tue Oct 06 01:30:14 +0000 2020,1313290437210275800,ojalá y resulte por lo pronto estoy tomando ivermectina httpstcoug0ujrwgtx,129036216,sauce (paraíso insólito),2092,0,AR,"[[[-59.689189, -30.7347646], [-55.6190826, -30.7347646], [-55.6190826, -27.24655], [-59.689189, -27.24655]]]"
Wed Oct 07 02:21:13 +0000 2020,1313665656601088000,los dos remedios argentinos para tratar el coronavirus que estarán disponibles este mes son ivermectina y el suero equino aseguró ginesggarcia httpstcoqusarvqvfq,143924125,Florencio Varela,718,0,AR,"[[[-58.332842, -34.881123], [-58.1793404, -34.881123], [-58.1793404, -34.768873], [-58.332842, -34.768873]]]"
Thu Oct 08 14:30:41 +0000 2020,1314211620147490800,apreciaría el pedido de la diputada mónica frade si ella misma tomó dioxido de cloro hizo una investigación a cuántas personas salvó es especialista en el área de salud naaaa es una chicana nomás  los científicos han hallado 2 medicamentos  ivermectina y suero equino httpstcoie7izsauqf,187344626,"San Nicolás, Pcia Bs.As.",42246,20,AR,"[[[-60.260737, -33.3909654], [-60.171628, -33.3909654], [-60.171628, -33.301811], [-60.260737, -33.301811]]]"
Fri Oct 09 16:00:00 +0000 2020,1314596484495618000,✋🏻 tratamientos para covid19 y el peligro de la falta de evidencia científica   👉 plasma de convaleciente 👉vitamina d 👉suplementos de zinc 👉carragenina nasal 👉ivermectina  👉ibuprofenato inhalado  documento sadiorg httpstco1jjwy2khaa,77051397,"-38.015717,-57.537636",4402,55,AR,"[[[-57.645563, -38.1278142], [-57.517298, -38.1278142], [-57.517298, -37.8953605], [-57.645563, -37.8953605]]]"
Sat Oct 10 03:34:04 +0000 2020,1314771149998428200,🌡 alrededor de 83 vecinos recibieron atención sin costo alguno en medicina general nutrición triaje inmunizaciones contra la influenza y el neumococo pruebas rápidas de covid19 y dosificación de ivermectina con tratamiento adecuado httpstcoaoswkw0a1f,1081292727361388500,"Barranca, Peru",395,0,PE,"[[[-77.7937690782407, -10.7839469653625], [-77.5734029993436, -10.7839469653625], [-77.5734029993436, -10.6647280243219], [-77.7937690782407, -10.6647280243219]]]"
Sun Oct 11 23:20:42 +0000 2020,1315432164591272000,¿alguien en essaludperu puede responder si la separación de patricia pimentel directora del instituto de investigación se debe a que descubrió y reveló que el uso de ivermectina azitromicina e hidroxicloroquina en pacientes covid19 hospitalizados no daban resultados httpstcocadmv8938f,100782421,"Lima, Perú",2049,1,PE,"[[[-77.0508950413993, -12.1361010253546], [-77.0001620403941, -12.1361010253546], [-77.0001620403941, -12.1035889843246], [-77.0508950413993, -12.1035889843246]]]"
Mon Oct 12 02:25:37 +0000 2020,1315478699765047300,compren su ivermectina y tomen cada 20 días httpstcovzlxcoem2m,1659335406,Lima - Peru - World,258,0,PE,"[[[-77.0400619178694, -12.232257030261], [-76.9698889232541, -12.232257030261], [-76.9698889232541, -12.1566819563191], [-77.0400619178694, -12.1566819563191]]]"
Mon Oct 12 15:18:56 +0000 2020,1315673313046392800,🤩 vamos ‼️ 😃💥gigantes😃de  la ciencia 💥 😃💥argentina ‼️ un nuevo estudio demuestra clínicamente la efectividad de la ivermectina contra el coronavirus httpstcoblt5bjjab9,976928353033867300,"Merlo,  Pcia. de Bs  Argentina",3317,0,AR,"[[[-58.855831, -34.77089], [-58.641098, -34.77089], [-58.641098, -34.634721], [-58.855831, -34.634721]]]"
Mon Oct 12 14:56:26 +0000 2020,1315667652745089000,si hubieras tenido un familiar enfermo de covid19 y visto como se curaba con ivermectina no hicieras estos comentarios casi la mitad de la población del perú aún no enferma de esta epidemia y la ivermectina constituye la mejor cura y más al alcance del bolsillo de todos httpstcoy3m1exr8wn,189658656,,238,0,PE,"[[[-79.8696219576114, -6.83620803434244], [-79.7777989194749, -6.83620803434244], [-79.7777989194749, -6.74279999933946], [-79.8696219576114, -6.74279999933946]]]"
Tue Oct 13 04:22:16 +0000 2020,1315870447012122600,la ciencia descarta a la ivermectina  hidroxicloroquina azitromicina  no avala el cds  científicamente comprobado un análisis de los tratamientos más usados contra el covid19 httpstcocbqoyszmge,234888128,Lima,1524,1,PE,"[[[-77.0788879211353, -12.0884200212654], [-77.0482958420706, -12.0884200212654], [-77.0482958420706, -12.0684349806155], [-77.0788879211353, -12.0684349806155]]]"
Tue Oct 13 13:48:16 +0000 2020,1316012885747798000,mocososinpapa no les creo son unos inútiles todo esos medicamentos fueron usados y ayudaron a muchos contagiados del covid19 en su recuperación satisfactoriamente en argentina ahora usan pastillas de ivermectina y están salvado vidas no aprendieron nada,1204962942665539600,,548,0,PE,"[[[-77.0508950413993, -12.1361010253546], [-77.0001620403941, -12.1361010253546], [-77.0001620403941, -12.1035889843246], [-77.0508950413993, -12.1035889843246]]]"
Tue Oct 13 15:01:45 +0000 2020,1316031377465372700,último gobierno oficializa en el peruano el retiro de la hidroxicloroquina azitromicina e ivermectina en el tratamiento a pacientes covid19 por no ser efectivos hemos vivido engañados por mucho tiempo,421598840,Tacna - Perú,408,0,PE,"[[[-71.139320997394, -18.3497280290367], [-69.4675530011894, -18.3497280290367], [-69.4675530011894, -16.7702110220184], [-71.139320997394, -16.7702110220184]]]"
Tue Oct 13 16:03:05 +0000 2020,1316046811178643500,pronunciamiento de las sociedades científicas de medicina interna medicina intensiva neumología hematología y enfermedades infecciosas y tropicales que no recomiendan el uso de hidroxicloroquina azitromicina e ivermectina en profilaxis o tratamiento de pacientes con covid19 httpstcozudrhnxdry,17934700,"Lima, Peru",11407,24,PE,"[[[-77.0788879211353, -12.0884200212654], [-77.0482958420706, -12.0884200212654], [-77.0482958420706, -12.0684349806155], [-77.0788879211353, -12.0684349806155]]]"
Tue Oct 13 20:25:37 +0000 2020,1316112881516077000,y llegó el día que en el perú se dieron cuenta que las pruebas rápidas no sirven y que medicamentos como ivermectina azitromicina e hidroxicloroquina no son la solución contra el coronavirus dinero al agua mis impuestos tus impuestos nuestros impuestos chorosalmango,449113995,Chiclayo-Perú,1549,0,PE,"[[[-79.8696219576114, -6.83620803434244], [-79.7777989194749, -6.83620803434244], [-79.7777989194749, -6.74279999933946], [-79.8696219576114, -6.74279999933946]]]"
Wed Oct 14 12:15:53 +0000 2020,1316352024380874800,ivermectina covid19 ni a favor ni en contra solo objetividad todo lo que saben los  expertos  sabios y profanos es empírico en base a la experiencia y observación de los hechos httpstco55wx9bmxwe,412257789,Planeta Tierra,206,1,PE,"[[[-76.8364311571265, -12.0245259645334], [-76.7150960391836, -12.0245259645334], [-76.7150960391836, -11.9599579773974], [-76.8364311571265, -11.9599579773974]]]"
Wed Oct 14 13:59:29 +0000 2020,1316378093309890600,karinamar124 143008 saludconlupa así es  ivermectina covid19 ni a favor ni en contra solo objetividad todo lo que los expertos sabios y profanos saben sobre el tema es empírico es decir en base a la experiencia y observación de los hechos httpstco55wx9bmxwe,412257789,Planeta Tierra,206,1,PE,"[[[-76.8364311571265, -12.0245259645334], [-76.7150960391836, -12.0245259645334], [-76.7150960391836, -11.9599579773974], [-76.8364311571265, -11.9599579773974]]]"
Wed Oct 14 18:47:56 +0000 2020,1316450685802688500,covid19 minsa después de 7 meses recién se dan cuenta que la azitromicina la ivermectina y la hidroxicloroquina no sirve para nada ¿raro no es lo q recetaban siempre ¿o será q nos quieren vender otras medicinas q descubrieron recién uhmmmdebe haber billete de x medio httpstcoyljttu8uqn,757657538200473600,"Lima, Perú",1113,5,PE,"[[[-76.9846510777658, -12.1982709590802], [-76.9407159623517, -12.1982709590802], [-76.9407159623517, -12.1174160385303], [-76.9846510777658, -12.1174160385303]]]"
Wed Oct 14 22:00:50 +0000 2020,1316499230085779500,covid19 y ahora nos salen conque la azitromicina ivermectina y el hidroxicloroquina no sirven para nada después de casi 8 meses  recién se dan cuenta httpstco4vyfq680xr,757657538200473600,"Lima, Perú",1113,1,PE,"[[[-76.9846510777658, -12.1982709590802], [-76.9407159623517, -12.1982709590802], [-76.9407159623517, -12.1174160385303], [-76.9846510777658, -12.1174160385303]]]"
Thu Oct 15 01:48:36 +0000 2020,1316556551188967400,tantos millones y un así le recetaron azitromicona ivermectina y una polifarmacia solo necesita 9 pesos de tratamiento e ir a hospital en caso de desaturar pero en algo tiene que usar el dinero de las italikas de elektra httpstcowzlek6hku0,108484907,"Guasave, Sinaloa",150,0,MX,"[[[-108.869971, 25.1731384], [-108.176562, 25.1731384], [-108.176562, 25.8301131], [-108.869971, 25.8301131]]]"
Thu Oct 15 02:24:06 +0000 2020,1316565484570116000,a gente tratando covid19 con hidroxicloroquina dióxido de cloro ivermectina etc etc etc httpstcobaybtc46cn,34170489,Mexico,2324,0,MX,"[[[-100.425188, 25.5835569], [-100.3068775, 25.5835569], [-100.3068775, 25.7170179], [-100.425188, 25.7170179]]]"
Thu Oct 15 11:29:04 +0000 2020,1316702627514720300,información científica y confiable sobre la ivermectina covid19 covid19 coronavirus coronavirusupdates informacionimportante informacionconfiable noteautomediques httpstcop8nnrnkdus,1250879994605289500,Ciudad Autónoma de Buenos Aire,68,0,AR,"[[[-58.5317922, -34.674453], [-58.353494, -34.674453], [-58.353494, -34.534177], [-58.5317922, -34.534177]]]"
Fri Oct 16 18:25:37 +0000 2020,1317169842982736000,zonaceropuedo dar fe por experiencia propia y de familiares que el medicamento ivermectina de o6 si corta la reacción del virus covid 19  he conocido de personas con covid confirmado y con toda la sintomatología que después de tomar este medicamento han mejorado 100 × ciento httpstcorsuwfgysgv,1041868647705313300,,27,0,CO,"[[[-74.9257650027657, 10.8695279953779], [-74.7741010007543, 10.8695279953779], [-74.7741010007543, 11.0466177617921], [-74.9257650027657, 11.0466177617921]]]"
Sat Oct 17 21:13:08 +0000 2020,1317574389697839000,fujitrolls elmer huerta dice que el minsa genera zozobra al recomendar medicamentos como la ivermectina del 22 de mayo httpstcohgbxhrxf80,316946162,Eisha,1684,1,PE,"[[[-77.08807403988, -12.0805769671078], [-76.9998589200733, -12.0805769671078], [-76.9998589200733, -12.0303590407488], [-77.08807403988, -12.0303590407488]]]"
Fri Oct 23 13:50:36 +0000 2020,1319637348271882200,beltrandelrio es bueno que el sr lópez gatell nos informe cómo se han recuperadoaliviado las miles de personas del coronavirus y con cuáles medicinas cómo ivermectina dexametaxona etc y que por favor ya no diga que no hay tratamientos saludos,231969059,"Los Mochis, Sinaloa , Mexico",7,0,MX,"[[[-109.4482596, 25.4405928], [-108.759193, 25.4405928], [-108.759193, 26.4032999], [-109.4482596, 26.4032999]]]"
Fri Oct 23 18:52:09 +0000 2020,1319713239236706300,y ni digan algo sobre la ivermectina que eso tampoco sirve en el manejo de covid19 🙄 y el plasma convaleciente tampoco 😪 httpstcoxok7ekfdyd,72190226,CDMX,4535,1,MX,"[[[-99.259495, 19.3863707], [-99.163526, 19.3863707], [-99.163526, 19.4734977], [-99.259495, 19.4734977]]]"
Tue Oct 27 01:18:44 +0000 2020,1320897689656217600,sadi  sociedad argentina de infectología  ivermectina para el tratamiento yo profilaxis de covid19 httpstco1ftqc0zvbe,1292607170987655200,"Entre Ríos, Argentina",2,0,AR,"[[[-58.28229, -32.498079], [-58.221475, -32.498079], [-58.221475, -32.465789], [-58.28229, -32.465789]]]"
Wed Oct 28 12:41:51 +0000 2020,1321431989472403500,si fuera intendente usaría la ciencia como sostén lo dijo el investigador de la unicenarg carlos lanusse para avalar el uso de la ivermectina contra el covid19 más allá de lo que diga la anmat y pidió tomar decisiones para su aplicación ➡️ httpstco2pyiuz4ntp httpstcogkgk7v6mv4,912430076247121900,"Olavarría, Buenos Aires",4406,1,AR,"[[[-60.358959, -36.926781], [-60.285038, -36.926781], [-60.285038, -36.869028], [-60.358959, -36.869028]]]"
Wed Oct 28 22:38:53 +0000 2020,1321582233984110600,si tu médico te prescribe ivermectina para covid19 cambia de médico quierete,90042047,"Monterrey, Nuevo León",9927,182,MX,"[[[-100.421037, 25.4805381], [-100.166146, 25.4805381], [-100.166146, 25.802899], [-100.421037, 25.802899]]]"
Thu Oct 29 01:48:50 +0000 2020,1321630038077378600,sadi  sociedad argentina de infectología  ivermectina para el tratamiento yo profilaxis de covid19 httpstcoa8chn98oxa,287904776,Argentina,802,0,AR,"[[[-63.427613, -28.00003], [-58.363861, -28.00003], [-58.363861, -24.093138], [-63.427613, -24.093138]]]"
Mon Nov 02 01:52:20 +0000 2020,1323080470993752000,los detalles del estudio con ivermectina que demostró reducir la carga viral en pacientes con covid19  httpstcogcmzbcndju,2796806856,Consultorio Italia 424 2588912,1912,3,AR,"[[[-60.781306, -33.033993], [-60.6135057, -33.033993], [-60.6135057, -32.8692378], [-60.781306, -32.8692378]]]"
Mon Nov 02 01:51:39 +0000 2020,1323080300189098000,no es evidencia publicada un estudio demuestra la respuesta antiviral de la ivermectina en pacientes con covid19 httpstco1jjuxgpin2,2796806856,Consultorio Italia 424 2588912,1912,0,AR,"[[[-60.781306, -33.033993], [-60.6135057, -33.033993], [-60.6135057, -32.8692378], [-60.781306, -32.8692378]]]"
Mon Nov 02 01:34:58 +0000 2020,1323076102114431000,algunas láminas sobre antivirales y anticuerpos monoclonales en covid19  información disponible en dimedecisiones httpstcomidga8rl7i   sobre ivermectina nada nuevo excepto esta nota que sugiere que posiblemente nunca sabremos si sirve  httpstcojhw39xubfy httpstcoxardamyoji httpstcokj79cntzxr,780980779,Colombia,9007,1,CO,"[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]"
Mon Nov 02 16:55:04 +0000 2020,1323307650566729700,aseguran que el resultado de la ivermectina es impresionante 🔬 un veterinario destacó los resultados del fármaco para contener al covid19 y cuestionó como otros profesionales la demora de los permisos para su uso ➡️ httpstcoxfdwen7hh0 httpstcofsfd0ritno,912430076247121900,"Olavarría, Buenos Aires",4406,0,AR,"[[[-60.358959, -36.926781], [-60.285038, -36.926781], [-60.285038, -36.869028], [-60.358959, -36.869028]]]"
Mon Nov 09 12:35:04 +0000 2020,1325778934588342300,la polémica por el uso de la ivermectina se armó la polémica en torno al uso de la ivermectina como droga contra el coronavirus aunque la ciencia no la recomienda httpstco7dc4t9dskg httpstcoi8astlxlry,102707932,Villa Canas,593,1,AR,"[[[-62.889222, -34.3842965], [-58.870821, -34.3842965], [-58.870821, -27.993928], [-62.889222, -27.993928]]]"
Thu Nov 12 21:31:06 +0000 2020,1327000995642151000,me gustaría ver los estudios científicos en que se basan los “hablemos sin saber” para pedir que autoricen el uso de ibuprofeno inh yo la ivermectina en casos de  coronavirus   se acuerdan cuando militaban la ivermectina para la pediculosis 🤦🏻‍♀️ pobres pibes,75397004,"Neuquén, Argentina",150,0,AR,"[[[-68.176283, -38.984724], [-68.015162, -38.984724], [-68.015162, -38.921051], [-68.176283, -38.921051]]]"
Fri Nov 13 17:08:16 +0000 2020,1327297239446909000,saludchubut recomienda que no se utilice la ivermectina para el tratamiento yo la profilaxis de covid19  la cartera sanitaria provincial compartió la posición de la sociedad argentina de infectología ante la creciente generalización de su consumo  elcronistacr httpstcom9rkzfxdaf,1275785293879279600,,604,0,AR,"[[[-72.187898, -46.006904], [-63.580185, -46.006904], [-63.580185, -41.996417], [-72.187898, -41.996417]]]"
Sun Nov 15 07:08:02 +0000 2020,1327870963397103600,hermano me gustaría que plutarcoariasmd me diga si fue de noche que el se contagió en un colmadon o en un bar para el tenerle tanto odio al pueblo que está harto de esta medida dictatorial que nos dejó el pld usted quiere evitar el virus beba 1 ivermectina semanal httpstcodri76y3cmd,195956535,santo domingo,2963,0,US,"[[[-81.507905, 28.3882177], [-81.2276403, 28.3882177], [-81.2276403, 28.615139], [-81.507905, 28.615139]]]"
